nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
blermyjake/react-5-mini,https://github.com/blermyjake/react-5-mini,2018-07-10T01:51:11+09,2018-07-10 10:22:48+09:00,2,12199,14,0,0,1,0,1531185768,0.41117215095775406,0.08333333333333333,0.5101160306622544,0.005622837370242215,0.0,0.0,0.125,0.0,0.141905544040448
ethanbud5/react-5-mini,https://github.com/ethanbud5/react-5-mini,2018-10-15T05:56:31+09,2018-10-15 07:08:59+09:00,1,11971,12,0,0,1,0,1539554939,0.4977684802299829,0.0,0.5005654923972689,0.004757785467128028,0.0,0.0,0.125,0.0,0.14101146976179746
khamwas/react-5-mini,https://github.com/khamwas/react-5-mini,2018-10-16T01:30:41+09,2018-10-16 02:33:32+09:00,1,11948,12,0,0,1,0,1539624812,0.4984914604768005,0.0,0.4996020609056256,0.004757785467128028,0.0,0.0,0.125,0.0,0.14098141335619427
extra-practice-devmtn/react-5-mini,https://github.com/extra-practice-devmtn/react-5-mini,2018-10-16T01:29:42+09,2018-10-16 02:32:23+09:00,1,11952,8,0,0,1,0,1539624743,0.49849074652953856,0.0,0.49976961420852006,0.003027681660899654,0.0,0.0,0.125,0.0,0.1407860052998698
evancald/react-5-mini,https://github.com/evancald/react-5-mini,2018-10-12T04:53:08+09,2018-10-12 05:29:21+09:00,1,11966,13,0,0,1,0,1539289761,0.4950246670848397,0.0,0.5003560507686508,0.005190311418685121,0.0,0.0,0.125,0.0,0.14069637865902196
twallengren/react-5-mini,https://github.com/twallengren/react-5-mini,2018-10-14T04:09:02+09,2018-10-15 01:37:41+09:00,1,11884,1,0,0,1,0,1539535061,0.49756280133618647,0.0,0.4969212080593139,0.0,0.0,0.0,0.125,0.0,0.13993550117443754
Jordanmb803/react-5-mini,https://github.com/Jordanmb803/react-5-mini,2018-05-08T04:39:08+09,2018-05-08 05:28:07+09:00,1,11732,8,0,0,2,0,1525724887,0.3546680779507073,0.0,0.4905541825493235,0.003027681660899654,0.0,0.0,0.25,0.0,0.13728124277011633
redoprojects/react-5-mini,https://github.com/redoprojects/react-5-mini,2018-08-15T06:14:30+09,2018-08-15 11:33:14+09:00,1,12178,29,0,0,1,0,1534300394,0.44339937855960915,0.0,0.5092363758220584,0.012110726643598616,0.0,0.0,0.125,0.0,0.13621831012815827
estott10/react-5-mini,https://github.com/estott10/react-5-mini,2018-09-10T04:08:56+09,2018-09-10 09:25:02+09:00,1,11742,11,0,0,1,0,1536539102,0.4665634285129884,0.0,0.4909730658065597,0.004325259515570935,0.0,0.0,0.125,0.0,0.13585771922938988
isaiahols/react-5-mini,https://github.com/isaiahols/react-5-mini,2018-08-14T02:34:08+09,2018-08-14 05:44:03+09:00,1,12224,13,0,0,1,0,1534193043,0.44228861113190293,0.0,0.511163238805345,0.005190311418685121,0.0,0.0,0.125,0.0,0.13545527016949163
