nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
OxyDesign/Twitter-Post-Fetcher,https://github.com/OxyDesign/Twitter-Post-Fetcher,2015-08-10T07:32:48+09,2015-12-02 06:02:21+09:00,15,159,91,0,0,0,0,1449003741,0.14639266313410312,0.3111111111111111,0.31274900398406374,0.21980676328502416,0.0,0.0,0.0,0.0,0.12375744268928776
leonmoonen/Twitter-Post-Fetcher,https://github.com/leonmoonen/Twitter-Post-Fetcher,2015-08-11T19:00:40+09,2016-03-29 21:16:00+09:00,1,196,110,0,0,1,0,1459253760,0.1829235382793483,0.0,0.38645418326693226,0.26570048309178745,0.0,0.0,0.1,0.0,0.11688477557975849
mpellegrin/Twitter-Post-Fetcher,https://github.com/mpellegrin/Twitter-Post-Fetcher,2018-05-29T07:08:29+09,2018-06-17 21:19:00+09:00,5,25,17,1,1,0,0,1529237940,0.43234584098165185,0.08888888888888889,0.045816733067729085,0.04106280193236715,0.16666666666666666,0.015873015873015872,0.0,0.0,0.09883174342628995
michaelrshannon/Twitter-Post-Fetcher,https://github.com/michaelrshannon/Twitter-Post-Fetcher,2014-08-14T19:30:38+09,2014-08-22 07:20:33+09:00,7,87,18,2,0,0,0,1408659633,0.0026070201812182516,0.13333333333333333,0.1693227091633466,0.043478260869565216,0.3333333333333333,0.0,0.0,0.0,0.08525933211009959
harry-takhar/Twitter-Post-Fetcher,https://github.com/harry-takhar/Twitter-Post-Fetcher,2018-03-29T23:08:28+09,2018-03-29 23:45:39+09:00,1,51,59,0,0,0,0,1522334739,0.40774296231054585,0.0,0.09760956175298804,0.14251207729468598,0.0,0.0,0.0,0.0,0.08098307516977749
reveriadive/Twitter-Post-Fetcher,https://github.com/reveriadive/Twitter-Post-Fetcher,2018-08-04T10:16:48+09,2018-08-04 10:18:41+09:00,1,3,3,0,0,0,0,1533345521,0.44698518249506575,0.0,0.00199203187250996,0.007246376811594203,0.0,0.0,0.0,0.0,0.057027948897396236
csb324/Twitter-Post-Fetcher,https://github.com/csb324/Twitter-Post-Fetcher,2015-01-23T06:57:11+09,2015-07-28 07:35:18+09:00,6,63,36,0,0,0,0,1438036518,0.10730568640722478,0.1111111111111111,0.12151394422310757,0.08695652173913043,0.0,0.0,0.0,0.0,0.053360907935071734
mikedodd/Twitter-Post-Fetcher,https://github.com/mikedodd/Twitter-Post-Fetcher,2017-06-28T01:41:03+09,2017-06-28 02:15:00+09:00,2,10,1,0,0,0,0,1498583700,0.32309470553376834,0.022222222222222223,0.01593625498007968,0.0024154589371980675,0.0,0.0,0.0,0.0,0.045458580209158536
CoalaWeb/Twitter-Post-Fetcher,https://github.com/CoalaWeb/Twitter-Post-Fetcher,2016-08-06T02:56:42+09,2016-08-06 04:02:15+09:00,1,53,0,0,0,0,0,1470423735,0.22273311932505266,0.0,0.10159362549800798,0.0,0.0,0.0,0.0,0.0,0.04054084310288258
anilkabobo/Twitter-Post-Fetcher,https://github.com/anilkabobo/Twitter-Post-Fetcher,2014-12-07T23:19:57+09,2014-12-08 00:38:34+09:00,6,34,13,0,0,0,0,1417966714,0.035777282009775195,0.1111111111111111,0.06374501992031872,0.03140096618357488,0.0,0.0,0.0,0.0,0.03025429740309749
jasperjorna/Twitter-Post-Fetcher,https://github.com/jasperjorna/Twitter-Post-Fetcher,2014-08-13T01:11:57+09,2014-08-13 20:09:02+09:00,6,17,24,0,0,0,0,1407928142,0.0,0.1111111111111111,0.029880478087649404,0.057971014492753624,0.0,0.0,0.0,0.0,0.024870325461439267
pefavre/Twitter-Post-Fetcher,https://github.com/pefavre/Twitter-Post-Fetcher,2014-08-20T02:47:12+09,2014-08-20 02:50:24+09:00,1,2,2,0,0,0,0,1408470624,0.0019333956561976013,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0008455391913242171
