nameWithOwner,url,createdAt,commitedDate,commitCountAfterFork,number_of_insertion_lines,number_of_deletion_lines,number_of_insertion_lines_in_readme,number_of_deletion_lines_in_readme,number_of_create_files,number_of_delete_files,commitedDate_unix,commitedDate_norm,commit_count_norm,insertion_lines_norm,deletion_lines_norm,insertion_lines_readme_norm,deletion_lines_readme_norm,create_files_norm,delete_files_norm,score
LeoYuanjieLi/react-hot-cold,https://github.com/LeoYuanjieLi/react-hot-cold,2018-06-15T14:13:43+09,2018-06-20 11:51:42+09:00,1,268,124,0,0,3,0,1529463102,0.598885408728693,0.0,0.02237608714008275,0.013383702104695088,,,0.07894736842105263,0.0,
rachelekm/react-hot-cold,https://github.com/rachelekm/react-hot-cold,2018-06-19T08:31:43+09,2018-06-22 02:51:42+09:00,6,528,145,0,0,17,0,1529603502,0.6011265311543154,0.10416666666666667,0.04432998395676771,0.015650296815974095,,,0.4473684210526316,0.0,
Bri997/react-hot-cold,https://github.com/Bri997/react-hot-cold,2018-07-26T10:27:25+09,2018-08-28 13:12:43+09:00,3,140,30,0,0,2,0,1535429563,0.6941245080784163,0.041666666666666664,0.011568014861099384,0.0032379924446842958,,,0.05263157894736842,0.0,
rrcheatham/react-hot-cold-1,https://github.com/rrcheatham/react-hot-cold-1,2018-07-27T20:24:14+09,2018-07-28 20:06:14+09:00,4,399,5555,0,0,14,1,1532775974,0.6517668313242512,0.0625,0.033437473613104784,0.5995682676740421,,,0.3684210526315789,0.5,
andyly25/react-hot-cold,https://github.com/andyly25/react-hot-cold,2018-09-14T06:22:04+09,2018-09-15 18:21:17+09:00,5,2336,2227,0,0,3,0,1537003277,0.7192447768598682,0.08333333333333333,0.19699400489740776,0.24036697247706423,,,0.07894736842105263,0.0,
ElenaG518/react-hot-cold,https://github.com/ElenaG518/react-hot-cold,2018-10-22T07:37:38+09,2018-10-29 09:56:55+09:00,6,6133,9265,0,0,16,1,1540774615,0.7794444219197098,0.10416666666666667,0.5176053364856877,1.0,,,0.42105263157894735,0.5,
sbeyerjr/react-hot-cold,https://github.com/sbeyerjr/react-hot-cold,2018-10-28T02:07:25+09,2018-10-28 07:10:36+09:00,1,2570,2134,0,0,12,0,1540678236,0.7779059807640184,0.0,0.2167525120324242,0.2303291958985429,,,0.3157894736842105,0.0,
lakerfan1994/react-hot-cold,https://github.com/lakerfan1994/react-hot-cold,2018-11-18T06:38:53+09,2018-11-20 23:03:55+09:00,6,491,5606,0,0,15,1,1542722635,0.8105395167029067,0.10416666666666667,0.041205775563624085,0.6050728548300054,,,0.39473684210526316,0.5,
ZaBAOW/react-hot-cold-react-redux,https://github.com/ZaBAOW/react-hot-cold-react-redux,2018-12-13T11:21:15+09,2018-12-20 16:58:35+09:00,4,2684,2123,0,0,14,0,1545292715,0.8515641885237293,0.0625,0.22637845140589377,0.22914193200215865,,,0.3684210526315789,0.0,
mattCoppola/react-hot-cold,https://github.com/mattCoppola/react-hot-cold,2018-12-14T11:07:45+09,2018-12-16 00:16:17+09:00,12,2476,7669,0,0,14,1,1544886977,0.8450876320370686,0.22916666666666666,0.2088153339525458,0.8277388019427955,,,0.3684210526315789,0.5,
thy-neighbor/react-hot-cold,https://github.com/thy-neighbor/react-hot-cold,2019-01-03T05:39:07+09,2019-01-03 07:52:24+09:00,2,90,23,0,0,3,0,1546469544,0.8703492160381361,0.020833333333333332,0.007346111627121506,0.00248246087425796,,,0.07894736842105263,0.0,
DeliaCodes/react-hot-cold,https://github.com/DeliaCodes/react-hot-cold,2019-01-28T14:34:00+09,2019-02-06 04:08:35+09:00,22,2967,7762,0,0,17,1,1549393715,0.9170260337336812,0.4375,0.2502744237102086,0.8377765785213168,,,0.4473684210526316,0.5,
anthonyphoto/react-hot-cold-solution,https://github.com/anthonyphoto/react-hot-cold-solution,2019-02-20T12:57:43+09,2019-02-27 05:28:31+09:00,4,3208,7844,0,0,18,1,1551212911,0.9460647869544966,0.0625,0.2706239972979819,0.8466270912034538,,,0.47368421052631576,0.5,
namninja/react-hot-cold,https://github.com/namninja/react-hot-cold,2019-04-07T06:44:55+09,2019-04-07 08:03:20+09:00,4,2961,2142,0,0,11,0,1554591800,1.0,0.0625,0.24976779532213123,0.23119266055045873,,,0.2894736842105263,0.0,
